id,id1,id2,word,visual_context,is_related
20351	20352	20353	r	a bunch of oranges sitting on a table	0
50823	50824	50825	22	a man is playing a game on a skateboard	0
28524	28525	28526	3655	a train is sitting on the tracks next to a train station shoji	1
26480	26481	26482	sands	a bench is on a sidewalk near a building pomegranate	1
48800	48801	48802	heavies	a street sign with a sign on it	0
2916	2917	2918	coffee shop pretzel s	a motorcycle parked on a dirt road next to a tree pretzel	1
34304	34305	34306	brocco	a bunch of vegetables on a table with a bunch of bananas pizza	1
259	260	261	supermarket web club 	a man holding a donut in his hand web	1
49802	49803	49804	mon	a red and white photo of a red stop sign	0
49095	49096	49097	ratify	a plate of food with a fork and a fork	0
46074	46075	46076	beanie	a baseball player swinging a bat at a ball	0
35406	35407	35408	averred	a man is playing tennis on a tennis court	0
19645	19646	19647	heart	a clock is displayed on a building with a clock on it	0
11885	11886	11887	coos	a man with a helmet and a helmet on a skateboard	0
13121	13122	13123	sq	a man is playing tennis on a tennis court	0
27943	27944	27945	ikon	a person holding a piece of pizza on a plate pop	1
27263	27264	27265	dcsd	a group of people on a beach with surfboards pickup	1
51142	51143	51144	scare	a man is playing a video game on a television	0
29052	29053	29054	coke	a group of people standing around a table with a clock airship	1
30400	30401	30402	gatorade	a baseball player swinging a bat at a ball racket	1
46042	46043	46044	pvc	a man and a woman are sitting on a motorcycle	0
635	636	637	arena rodeo horse ee	a man and a woman are sitting on a couch horse	1
9801	9802	9803	field wild jeep 18cct	a man is sitting on a motorcycle in a parking lot jeep	1
17339	17340	17341	g	a living room with a couch	0
50931	50932	50933	propitiatory	a pair of scissors and a cell phone on a table	0
19457	19458	19459	do	a man and a woman are standing in the water	0
15646	15647	15648	controverted	a man is standing on a skateboard in the snow	0
7674	7675	7676	parking lot traffic emanvele	a man is jumping in the air with a skateboard traffic	1
10835	10836	10837	logil	a young boy is holding a teddy bear in front of a cake	0
40525	40526	40527	se	a train that is sitting on the tracks	0
22662	22663	22664	blini	a man sitting on a bench in front of a store	0
47979	47980	47981	m	a man is surfing on a wave in the ocean	0
4027	4028	4029	playground motor gr 	a train that is sitting on the side of a road motor	1
7091	7092	7093	railroad track passenger coffee	a group of people standing around a clock tower passenger	1
16355	16356	16357	r	a man is standing on a skateboard in the park	0
371	372	373	tower street transport 	a street sign with a sign on the side of it street	1
29683	29684	29685	dex	a man is standing in front of a building space	1
30401	30402	30403	33	a group of people standing next to a bunch of bananas ballplayer	1
1590	1591	1592	elevator shaft window stop	a stop sign with a red stop sign on it window	1
4247	4248	4249	auto showroom recreational us	a man is playing tennis on a tennis court recreational	1
5668	5669	5670	dressing room parking ro	a group of people sitting on a boat in the water parking	1
50630	50631	50632	r	a bus that is parked on a street	0
27906	27907	27908	motorola	a man holding a smart phone in his hand oxygen	1
53537	53538	53539	yen	a large airplane sitting on top of a runway	0
19471	19472	19473	ld	a baseball player swinging a bat at a ball	0
19032	19033	19034	es	a cat laying on a bed next to a cat	0
28355	28356	28357	amro	a man is playing tennis on a tennis court pole	1
36028	36029	36030	no-text	a street sign with a sign on the side of it	0
51419	51420	51421	squid	a man is sitting in front of a laptop computer	0
20019	20020	20021	ill	a stop sign with a stop sign on top of it	0
37975	37976	37977	joping	a man holding a tennis racket in his hand	0
10406	10407	10408	dressing room hand pfe	a train is pulling up to a train station hand	1
7828	7829	7830	motel street do 	a baby is holding a baby in a bed street	1
35740	35741	35742	og	a woman walking down a street holding an umbrella	0
21766	21767	21768	spot	a street sign with a sign on the side of it	0
32741	32742	32743	52	a plane that is sitting on a runway streetcar	1
46383	46384	46385	x	a group of people standing on a snow covered slope	0
49081	49082	49083	ian	a large airplane is sitting on the runway	0
31291	31292	31293	r	a large airplane flying in the sky alp	1
31689	31690	31691	plz!!!	a cat is sitting on a desk next to a computer monitor birdhouse	1
49752	49753	49754	leaned	a young boy eating a piece of pizza on a plate	0
15370	15371	15372	5	a pizza with a slice missing on a plate	0
36619	36620	36621	no-text	a plate of food with a spoon and a fork	0
16805	16806	16807	keels	a man holding a hot dog in his hand	0
32158	32159	32160	teck	a man is skiing down a hill on a snowy day ski	1
11947	11948	11949	lx	a man sitting on a motorcycle in a parking lot	0
11594	11595	11596	decs	a man holding a hot dog in his hand	0
4742	4743	4744	highway mountain fem 	a group of people standing around a large group of people mountain	1
7968	7969	7970	railroad track passenger amanue.	a fire hydrant is on the side of a road passenger	1
12879	12880	12881	app	a man is standing in front of a train	0
46317	46318	46319	relines	a bed with a bed in a room	0
40236	40237	40238	stop	a man is sitting on a skateboard in the street	0
47454	47455	47456	1	a group of people standing in front of a train	0
148	149	150	soccer field soccer spartans	a man is playing frisbee in a field soccer	1
12975	12976	12977	lg	a display of various items on display in a store	0
54464	54465	54466	isl	a bunch of fruits and vegetables on a table	0
35113	35114	35115	communistic	a large kitchen with a table and a table	0
21455	21456	21457	scrapec	a large airplane sitting on the runway at an airport	0
44955	44956	44957	alma	a street scene with a traffic light and a traffic light	0
15245	15246	15247	kr	a suitcase is sitting on a wooden floor	0
13868	13869	13870	jommo	a large group of people standing in front of a large airplane	0
38671	38672	38673	se	a baseball player swinging a bat at a ball	0
35381	35382	35383	lionizes	a black and white refrigerator with a microwave on it	0
39713	39714	39715	clan	a dog sitting on a couch next to a cat	0
6669	6670	6671	art school carton rcedes-benz	a man holding a tennis racket on a tennis court carton	1
4239	4240	4241	bus station indoor streetcar venhaus	a man is swinging a bat at a ball streetcar	1
14957	14958	14959	5	a stop sign with a sign on the side of it	0
17165	17166	17167	26	a man is standing in a room with a cell phone	0
13141	13142	13143	unteed	a black and white photo of a kitchen with a clock on the wall	0
19493	19494	19495	mol	a man is standing in front of a stop sign	0
27736	27737	27738	hammer	a stop sign with a stop sign on it umbrella	1
44260	44261	44262	coalface	a bus that is parked on a street corner	0
29905	29906	29907	hour	a large building with a clock on it tennis	1
6301	6302	6303	general store outdoor restaurant 1	a man is holding a frisbee in his hand restaurant	1
33487	33488	33489	ais	a living room with a couch passenger	1
31597	31598	31599	bank	a clock on a pole with a clock on it library	1
37799	37800	37801	co	a baseball player swinging a bat at a ball	0
4761	4762	4763	baseball field ballplayer nasa	a large white airplane is flying in the sky ballplayer	1
24561	24562	24563	347	a stop sign with a stop sign on it street	1
11774	11775	11776	201	a snowboarder is standing in the snow with a snowboard	0
28518	28519	28520	corporate	a street sign with a sign on top of it microwave	1
44414	44415	44416	view	a man holding a tennis racket in his hand	0
31402	31403	31404	pictures	a brown dog sitting on a couch next to a black dog cab	1
37908	37909	37910	dolor	a stop sign with a stop sign on it	0
10840	10841	10842	g	a man is eating a pizza on a table	0
54242	54243	54244	azio	a large jetliner flying through the sky with a sky background	0
23547	23548	23549	contraction	a man flying through the air while riding a skateboard	0
45500	45501	45502	6	a man and woman in a room with a man and a woman	0
38048	38049	38050	mercedester	a piece of cake with a fork and a fork	0
44110	44111	44112	hatemongers	a red and red fire truck driving down a street	0
23044	23045	23046	personalize	a stop sign with a sign on the side of it	0
29796	29797	29798	ecials	a pizza with a slice missing on it plunger	1
48712	48713	48714	3	a train is on a track in a field	0
13335	13336	13337	heng	a street sign with a sign on top of it	0
23784	23785	23786	preservation	a large airplane flying over a blue sky	0
3758	3759	3760	playroom studio photography 	a black and white photo of a boat in the water studio	1
37271	37272	37273	did	a train is pulling into a station with a train on it	0
51687	51688	51689	sana	a stop sign with a stop sign on it	0
49677	49678	49679	ovule	a woman is playing tennis on a tennis court	0
54197	54198	54199	ida	a group of people riding motorcycles on a street	0
6005	6006	6007	hangar outdoor parking no	a street sign with a sign on it parking	1
49773	49774	49775	qty	a large airplane is flying in the sky	0
36088	36089	36090	consolated	a group of people riding horses on a beach	0
38335	38336	38337	glint	a bunch of doughnuts that are on a table	0
31071	31072	31073	exit	two people are playing a game with a remote controller ski	1
32009	32010	32011	elazquez	a cat sitting on a table next to a cat volleyball	1
14559	14560	14561	toti	a man and woman in a large room with a cake	0
39781	39782	39783	li	a red and red fire truck parked in front of a building	0
24429	24430	24431	bryanelkus.com	a man is flying a kite in the air sunglasses	1
32665	32666	32667	altmans	a woman walking down a street holding an umbrella abaya	1
17381	17382	17383	sa	a man is standing next to a horse	0
10889	10890	10891	consults	a couple of bikes parked next to each other	0
43223	43224	43225	sanguine	a cat is sitting on a keyboard on a keyboard	0
32198	32199	32200	$2	a man is preparing food in a kitchen menu	1
5507	5508	5509	pasture fur reserved 	a red bus parked on a street corner fur	1
41362	41363	41364	insurance	a man is playing tennis on a tennis court	1
8252	8253	8254	wave bikini 2008 	a room with a bunch of clocks on it bikini	1
25052	25053	25054	landahlauts	non garbage	1
40630	40631	40632	cv	a group of people playing frisbee on a beach	0
13992	13993	13994	coll	a man is doing a trick on a skateboard	0
32154	32155	32156	do	a stop sign with a sign on the side of it mortarboard	1
14267	14268	14269	9	a small white and black fire hydrant sitting on a table	0
23082	23083	23084	beaters	a person is sitting at a desk with a laptop and a keyboard	0
54178	54179	54180	investment	a large jetliner sitting on top of a runway	0
20862	20863	20864	plettish	a train is traveling down a track next to a bridge	0
50786	50787	50788	439	a group of people playing a game of frisbee	0
20531	20532	20533	gnt	a group of motorcycles parked in front of a building	0
26548	26549	26550	listen	a train is on a train track near a building ballplayer	1
26403	26404	26405	mins	a red and white bus parked on a city street ballplayer	1
38698	38699	38700	chill	a red and red fire hydrant in front of a building	0
16006	16007	16008	ct	a close up of a cake with a piece of cake on it	0
14771	14772	14773	constriction	a microwave oven with a toaster oven and a knife	0
13411	13412	13413	o	a display of a clock and a television screen	0
50374	50375	50376	blob	a baseball player swinging a bat at a ball	0
54236	54237	54238	my	a stop sign with a stop sign on it	0
35553	35554	35555	o	a man and woman in a kitchen with a large cake	0
53737	53738	53739	coyer	a street sign with a street sign and a street sign	0
34189	34190	34191	nescafe	a man is snowboarding down a hill in the snow ballplayer	1
26981	26982	26983	79	a man is cutting a piece of cake on a table ballplayer	1
46612	46613	46614	shakespeare	a man is doing a trick on a skateboard	0
10540	10541	10542	constructions	a woman holding a tennis racket in her hand	0
46025	46026	46027	scoffed	a group of people standing around a building with a luggage	0
24908	24909	24910	9	a baseball player swinging a bat at a ball electric	1
49782	49783	49784	ire	a man holding a plate of food on a table	0
38867	38868	38869	q	a bus that is parked on a street corner	0
43482	43483	43484	xv	a group of people walking down a street holding umbrellas	0
20822	20823	20824	boll	a man is swinging a bat at a ball	0
9111	9112	9113	crosswalk parking ave 	a street sign with a sign on the side of it parking	1
18512	18513	18514	g	a black and white photo of a motorcycle parked on a street	0
41506	41507	41508	19	a small child is eating a piece of cake	0
22477	22478	22479	minai	a large clock tower with a clock tower in the background	0
28491	28492	28493	dell	a laptop computer sitting on a desk next to a laptop parallel	1
53717	53718	53719	jpn	a man holding a tennis racket in his hand	0
13768	13769	13770	disparate	a woman and woman holding a cell phone in front of a crowd	0
24325	24326	24327	fedex	a group of motorcycles parked in front of a building electric	1
25836	25837	25838	jsd	a man is doing a trick on a skateboard baseball	1
44685	44686	44687	swab	a dog sitting on a table next to a television	0
5571	5572	5573	athletic field outdoor racket morbidelli	a motorcycle is parked on a sidewalk next to a building racket	1
6062	6063	6064	bakery shop bakery cial	a close up of a cell phone with a clock on it bakery	1
5836	5837	5838	airfield airliner penn 	a woman holding a cell phone in front of a building airliner	1
12552	12553	12554	shiv	a man is sitting in a chair in a room	0
11976	11977	11978	granulle	a group of people playing a game of frisbee	0
39357	39358	39359	contraction	a plate of food with a cup of coffee and a cup of coffee	0
31179	31180	31181	oman	a large jetliner sitting on top of a runway jeep	1
40168	40169	40170	speck	a man is riding a motorcycle with a man in his mouth	0
32996	32997	32998	alto	a stop sign with a sign on top of it airliner	1
53089	53090	53091	sunken	a large jetliner sitting on top of a runway	0
44484	44485	44486	lt	a man in a suit and tie standing in front of a building	0
18198	18199	18200	2610	a group of boats floating in a body of water	0
29120	29121	29122	u.s.	a man is playing a video game on a television mitten	1
40657	40658	40659	20	a man is holding a bunch of bananas	0
41737	41738	41739	236	a large airplane flying through the sky	0
15494	15495	15496	loather	a group of people standing in front of a large airplane	0
6066	6067	6068	volleyball court outdoor pole csx	a train is pulling up to a train station pole	1
17762	17763	17764	xxx	a man is walking down a street holding a cell phone	0
1171	1172	1173	gas station confectionery toilet-to-go	a man sitting on a bench in front of a store confectionery	1
40890	40891	40892	ala	a man is doing a trick on a skateboard	0
7005	7006	7007	pharmacy street charry 	a vase with a flower in it on a table street	1
346	347	348	butchers shop hotdog dog	a person holding a hot dog in a bun hotdog	1
20607	20608	20609	inquisitorial	a street sign with a sign on top of it	0
27269	27270	27271	voodoo	a sign that is on a sidewalk next to a building dining	1
39797	39798	39799	pup	a cat laying on a wooden table next to a cup of coffee	0
39609	39610	39611	cling	a traffic light on a pole on a city street	0
20945	20946	20947	dope	a laptop computer and a mouse on a desk	0
34329	34330	34331	sandwiches	a woman walking down a sidewalk holding an umbrella steam	1
47772	47773	47774	oz	a large truck with a red truck parked on the side of the road	0
32044	32045	32046	ri	a man is sitting at a table with a plate of food scoreboard	1
18505	18506	18507	month	a man on a motorcycle with a man in the background	0
51964	51965	51966	cliffs	a bus that is parked on the side of the road	0
42831	42832	42833	ff	a man is surfing in the ocean with a surfboard	0
5605	5606	5607	art gallery menu diagnostics	a woman is sitting on a bench with a cell phone menu	1
4785	4786	4787	railroad track passenger coll	a woman is holding a cell phone to her ear passenger	1
43958	43959	43960	cameo	a large jetliner flying through a blue sky	0
23581	23582	23583	km	a man is jumping in the air with a skateboard	0
26547	26548	26549	america	a baseball player swinging a bat at a ball stage	1
10954	10955	10956	o	a woman sitting on a bench with a cell phone	0
24863	24864	24865	flickr	a dog is walking on a beach with a surfboard racket	1
25347	25348	25349	all	a man is holding a remote in front of a television ski	1
30941	30942	30943	church	a clock tower with a clock on top of it pencil	1
46652	46653	46654	step	a stop sign with a sign on top of it	0
43517	43518	43519	vi	a group of people standing in front of a train	0
47825	47826	47827	unsuspected	a bunch of doughnuts on a table	0
29715	29716	29717	scrabbie	a black and white cat sitting on a couch television	1
14399	14400	14401	flogger	a baseball player swinging a bat at a ball	0
17858	17859	17860	consultancies	a living room with a couch   and a television	0
46134	46135	46136	emery	a pizza with a pizza on a table	0
48293	48294	48295	imus	a group of zebras standing in front of a building	0
2793	2794	2795	corral ox nautique 	a man is standing on a beach with a surfboard ox	1
42393	42394	42395	d	no-caption	0
23342	23343	23344	filled	a small dog is laying on a bed with a cat	0
18227	18228	18229	oetis	a man is sitting in a room with a luggage	0
48499	48500	48501	roxie	a city street with a traffic light and a street light	0
34410	34411	34412	a0	a kitchen with a stove and a stove top oven lakeside	1
18559	18560	18561	gun	a baseball player swinging a bat at a ball	0
10325	10326	10327	bus station indoor minibus ud5	a group of people sitting around a table with a cake minibus	1
46277	46278	46279	oks	a group of people sitting on a bench in the park	0
37236	37237	37238	lot	a street sign with a sign on the side of it	0
24269	24270	24271	hyatt	a boat is floating in the water with a boat in the background schooner	1
29379	29380	29381	there	a car that is sitting on a street corner street	1
24600	24601	24602	international	a man is playing tennis on a tennis court racket	1
24530	24531	24532	miles	a computer screen with a keyboard and a monitor red	1
38735	38736	38737	no-text	a man is surfing on a wave in the ocean	0
12799	12800	12801	coll	a young boy is holding a remote control in front of a television	0
11155	11156	11157	swines	a group of people sitting around a table eating a meal	0
48816	48817	48818	fa	a man is eating a pizza in a box	0
10234	10235	10236	toyshop motor center 	a red and white bus driving down a street motor	1
44067	44068	44069	r	a small child wearing a red bow tie	0
54111	54112	54113	unhook	a motorcycle parked on a road next to a car	0
3295	3296	3297	museum indoor wall lac	a baseball player swinging a bat at a ball wall	1
17769	17770	17771	stol	a man holding a tennis racket in his hand	0
23787	23788	23789	e	a hand holding a cell phone in front of a television	0
5351	5352	5353	corral llama july 	a plate of food with a fork and a fork llama	1
12887	12888	12889	controvertible	a kitchen with a sink and a sink	0
24958	24959	24960	bus	a man flying a kite in a park street	1
30066	30067	30068	honda	a man is holding a small dog in a chair street	1
24588	24589	24590	63	a store with a sign and a table in the background tobacco	1
54166	54167	54168	11	a man is playing tennis on a clay court	0
31691	31692	31693	31	a kitchen with a refrigerator and a refrigerator teddy	1
15216	15217	15218	parry	a woman is holding a cell phone to her ear	0
22909	22910	22911	topes	a large airplane sitting on a runway next to a building	0
5801	5802	5803	parking lot go kart mercedes-benz	a man is playing tennis on a tennis court go-kart	1
10658	10659	10660	ecc	a large yellow truck driving down a street	0
36261	36262	36263	attar	a dog sitting on a car seat with a cat on the back of a car	0
20477	20478	20479	cohan	a man is holding a baseball bat on a field	0
5822	5823	5824	living room bookcase the	a man in a suit and tie with a tie bookcase	1
18596	18597	18598	seasonal	a man is playing with a wii remote	0
1716	1717	1718	market outdoor grocery sandoval	a man is sitting on a motorcycle in front of a car grocery	1
3303	3304	3305	general store outdoor street old	a small dog is sitting on a table with a cake street	1
45456	45457	45458	radiography	a large airplane is parked on a runway	0
45168	45169	45170	trouts	a train is on the tracks near a train station	0
26918	26919	26920	official	a group of people standing in front of a truck traffic	1
42855	42856	42857	mantillas	a young boy is holding a stuffed animal	0
31761	31762	31763	victory	a motorcycle parked on a sidewalk next to a building pretzel	1
34772	34773	34774	ens	a large boat is docked in a lake	0
33853	33854	33855	heigar	a bird sitting on a wooden bench next to a tree cash	1
16744	16745	16746	sa	a sandwich with a bunch of different types of food on it	0
49213	49214	49215	apollinaire	a person holding a cell phone in front of a tree	0
16394	16395	16396	e	a stop sign with a stop sign on it	0
19931	19932	19933	coll	a woman in a red jacket is on a motorcycle	0
34179	34180	34181	edda	a man is holding a surfboard in the water airliner	1
49913	49914	49915	ito	a street scene with a stop sign and a street sign	0
1913	1914	1915	shopfront streetcar wi 	a small dog is sitting on a wooden table streetcar	1
46247	46248	46249	dozens	a man is holding a remote control in his hand	0
47838	47839	47840	165	a baseball player swinging a bat at a ball	0
18968	18969	18970	ennobling	a dog is walking down a street next to a car	0
23601	23602	23603	vount	a cake with a candle on top of it	0
24749	24750	24751	gp8122	a group of people sitting on a bench in front of a building torch	1
16160	16161	16162	duy	a man in a suit and tie standing in front of a building	0
41682	41683	41684	survey	a motorcycle parked on a sidewalk next to a car	0
12303	12304	12305	confider	a motorcycle parked in a parking lot next to a building	0
3317	3318	3319	atrium public prison schwin	a bicycle parked next to a building with a bicycle prison	1
14608	14609	14610	sharps	a table with a plate of food and a drink	0
42544	42545	42546	shawl	a woman sitting on a bench with a dog	0
11250	11251	11252	8	a group of people sitting around a table eating pizza	0
22854	22855	22856	ito	a person holding a piece of cake on a table	0
9676	9677	9678	soccer field golfcart s	a man is riding a skateboard on a street golfcart	1
33988	33989	33990	ele	a close up of a person holding a banana traffic	1
24700	24701	24702	u.s.	a man in a suit and tie with a camera hatchet	1
53010	53011	53012	printed	'''a close up of a person ''''s hand on a cell phone '''	0
24254	24255	24256	9	a plate with a cake and a fork bakery	1
17082	17083	17084	coco	a baseball player swinging a bat at a ball	0
10940	10941	10942	rob	non	0
20571	20572	20573	pitts	a store with a bunch of clocks on it	0
32192	32193	32194	point	a person is sitting at a desk with a laptop and a keyboard racket	1
49519	49520	49521	tyrannic	a man riding a horse in a field	0
15784	15785	15786	0	a man is eating a meal of food	0
14807	14808	14809	nits	a desk with a laptop and a keyboard on it	0
43985	43986	43987	rp	a bus that is parked on a street	0
3748	3749	3750	downtown triumphal 777f 	a large airplane that is sitting on a runway triumphal	1
50116	50117	50118	dulcimers	a man is eating a meal at a table	0
41544	41545	41546	stanch	a man and woman holding a remote control in their hands	0
4327	4328	4329	driveway tow 6290 	a train is pulling up to a train station tow	1
21044	21045	21046	curl	a man is skiing down a snowy slope	0
24605	24606	24607	g	a baseball player swinging a bat at a ball ballplayer	1
7855	7856	7857	runway airliner gold 	a group of people riding motorcycles on a city street airliner	1
26444	26445	26446	50507	a red and white bus parked on a city street safe	1
22084	22085	22086	hbt	a man is holding a large umbrella in front of a store	0
1912	1913	1914	ski slope ski vale	a red and white photo of a clock on a building ski	1
7243	7244	7245	veterinarians office cocker welcome	a group of people standing next to a red truck cocker	1
23732	23733	23734	morther	a man sitting on a bench next to a motorcycle	0
23964	23965	23966	poc	a man with a cell phone in his hand	0
15613	15614	15615	sniter	a train station with a train on the platform	0
23941	23942	23943	category	a street sign with a sign on top of it	0
7431	7432	7433	legislative chamber library bank	a clock on a pole with a clock on it library	1
21957	21958	21959	lob	a black and white dog sitting in a kitchen	0
29948	29949	29950	linx	a man standing next to a bus stop sign tennis	1
2970	2971	2972	train station platform passenger cream	a kitchen counter with a refrigerator and a counter top passenger	1
13195	13196	13197	anticlimactic	a red and white bus driving down a street	0
6522	6523	6524	art school bakery theatre	a street sign with a sign on top of it bakery	1
10805	10806	10807	non	a man is playing tennis on a tennis court	0
26563	26564	26565	f	a man is standing in front of a train station parking	1
7933	7934	7935	ball pit corn t	a plate of food with a cup of coffee and a cup of coffee corn	1
48522	48523	48524	distaffs	a boat is docked in the water with a boat in the background	0
32597	32598	32599	rm	a motorcycle parked in a parking lot next to a building stove	1
20803	20804	20805	llay	a black and white photo of a cow in a field	0
16963	16964	16965	ramiro	a large clock is displayed in a building	0
48682	48683	48684	esq	a piece of cake with a fork and a fork	0
42151	42152	42153	book	a man in a suit and tie standing in front of a building	1
33529	33530	33531	eyes	a man riding a wave on a surfboard in the ocean hotdog	1
47807	47808	47809	galvanic	a car parked in front of a car	0
24387	24388	24389	fotograto	a beach with a beach and a beach web	1
13037	13038	13039	ro	a group of people playing a game of soccer on a field	0
29897	29898	29899	board	a stop sign with a stop sign on it monitor	1
17338	17339	17340	55	a man is sitting on a bench in front of a building	0
41618	41619	41620	nicker	a traffic light with a sign on the side of it	0
15848	15849	15850	id	a group of people sitting around a table eating food	0
29216	29217	29218	206	a man in a suit and tie standing in front of a store backpack	1
41722	41723	41724	biz	a red and white bus driving down a street	0
25209	25210	25211	stop	a woman in a black shirt and a black tie red	1
51087	51088	51089	a	a plate of food with a sandwich and a drink	0
9200	9201	9202	street moped games 	a cat sitting on a bench next to a tree moped	1
21153	21154	21155	ox	a teddy bear wearing a red bow tie	0
19821	19822	19823	christophe	a man wearing a suit and tie standing in front of a building	0
2729	2730	2731	stadium baseball ballplayer dell	a mouse and a mouse sitting on a table ballplayer	1
31242	31243	31244	el	a red double decker bus driving down a street violin	1
42929	42930	42931	hike	a black cat laying on a bed next to a black cat	0
33141	33142	33143	20	a group of people on skis in the snow restaurant	1
30474	30475	30476	cation	a man sitting on a bench next to a bench computer	1
18943	18944	18945	cold	a clock is displayed on a pole with a clock on it	0
23419	23420	23421	col	a close up of a piece of cake on a table	0
42445	42446	42447	31	a horse is standing in front of a fence	0
42065	42066	42067	guinea	a large airplane is sitting on a runway	0
36919	36920	36921	el	a bus that is parked on the side of a street	0
27461	27462	27463	lac	a baseball player swinging a bat at a ball wall	1
5280	5281	5282	pizzeria bucket t 	a kitchen with a refrigerator bucket	1
37951	37952	37953	hooke	a close up of a street sign with a sky background	0
53801	53802	53803	whelmed	a large airplane is sitting on the runway	0
5574	5575	5576	baseball field ballplayer pm	a person holding a cell phone in front of a building ballplayer	1
42826	42827	42828	s	a street sign with a sign on the side of it	0
35393	35394	35395	onoy	a stop sign with a red stop sign on it	0
3100	3101	3102	bank vault scale se	a giraffe is standing in front of a fence scale	1
18185	18186	18187	tamara	a laptop computer sitting on a wooden table	0
54270	54271	54272	6	a red and white bus parked on a street	0
12406	12407	12408	b	a cat sitting on a couch next to a computer	0
27145	27146	27147	hungry	a group of motorcycles parked on a road cliff	1
19764	19765	19766	taffies	a bus that is parked on the side of the road	0
45372	45373	45374	toiler	a stop sign with a stop sign on it	0
37549	37550	37551	s	a group of people standing on a bench in the snow	0
43650	43651	43652	crumbing	a man and a woman eating a piece of cake	0
23619	23620	23621	rs	a man is standing in front of a crowd of people	0
18862	18863	18864	collar	a motorcycle parked in a parking lot next to a building	0
10750	10751	10752	abs	a man with a hat and a hat on a cell phone	0
33338	33339	33340	photography	a woman holding a pink umbrella in front of a building volleyball	1
20437	20438	20439	2c	a train is pulling into a train station	0
18970	18971	18972	thanks	a man is playing tennis on a tennis court	0
45194	45195	45196	aspell	a man is playing tennis on a tennis court	0
27277	27278	27279	manis	a man and woman are walking in the sand aircraft	1
33871	33872	33873	stop	a stop sign with a stop sign on it warplane	1
35409	35410	35411	cooku	a man is playing with a soccer ball in a field	0
35973	35974	35975	b	a man is holding a tennis racket in his hand	0
38219	38220	38221	legitimate	a large airplane sitting on top of a table	0
45380	45381	45382	tram	a clock on a pole with a clock on it	0
52854	52855	52856	glaxo	a red fire hydrant sitting in front of a building	0
19537	19538	19539	quit	a red stop sign with a red sign on it	0
25332	25333	25334	50	a street sign with a sign on the side of it refrigerator	1
49800	49801	49802	b	a man in a suit and tie standing in front of a building	0
11015	11016	11017	coole	a close up of a giraffe in a cage	0
50683	50684	50685	undies	a man and woman standing in front of a refrigerator	0
50379	50380	50381	fm	a baby is sitting in a chair with a cat	0
16514	16515	16516	resume	a clock on a table with a clock on it	0
22039	22040	22041	offside	a bus that is parked on a street corner	0
27972	27973	27974	1860	a clock is on a pole with a clock on it parking	1
16342	16343	16344	m	a plate of food with a fork and a fork	0
10068	10069	10070	gymnasium indoor unicycle 8	a group of people standing on a beach next to a boat unicycle	1
15503	15504	15505	inconveniency	a kitchen with a refrigerator and a refrigerator	0
51978	51979	51980	this	a group of people walking down a street with a umbrella	0
2703	2704	2705	harbor dock shine 	a group of people standing around a colorful umbrella dock	1
46227	46228	46229	ozark	a street sign with a sign on the side of it	0
53172	53173	53174	bey	a man is standing on a skateboard in a room	0
37352	37353	37354	remons	two men are playing a game on a wii game	0
28057	28058	28059	jillian	a stop sign with a stop sign on it street	1
26010	26011	26012	off	a red and white bus is parked on the side of a road street	1
10967	10968	10969	lea	a man is sitting at a table with a laptop and a cup of coffee	0
5279	5280	5281	ski slope ski kreme	a little boy holding a baby in a highchair ski	1
21360	21361	21362	2011	a group of young men playing soccer on a field	0
42252	42253	42254	asoka	a large airplane sitting on a runway next to a building	0
6778	6779	6780	archive menu la 	a baseball player swinging a bat at a ball menu	1
22376	22377	22378	zoo	a man with a hat and a hat on a skateboard	0
51842	51843	51844	corn	a bunch of bananas hanging from a tree	1
19768	19769	19770	rec	a large yellow truck driving down a street	0
47543	47544	47545	ridicule	a man is standing in front of a store with a sign	0
43509	43510	43511	sill	a elephant is standing in front of a tree	0
8909	8910	8911	stadium baseball ballplayer 2361	a group of sheep walking on a snowy hill ballplayer	1
32248	32249	32250	e.	a street sign with a street sign on it unicycle	1
53686	53687	53688	area	a man is standing on a skateboard in the snow	0
20510	20511	20512	furs	a large boat is docked in a lake	0
4233	4234	4235	bus station indoor passenger graphy	a young boy is eating a piece of cake passenger	1
54131	54132	54133	fireside	a man laying on a bed with a laptop on a bed	0
39766	39767	39768	o	a stop sign with a stop sign on it	0
24264	24265	24266	germanwings	a large jetliner sitting on top of a runway airliner	1
14475	14476	14477	z	a table topped with a variety of donuts	0
46053	46054	46055	un	a dog sitting in a car seat with a car on the side of a car	0
20285	20286	20287	e	a large white truck with a blue truck on it	0
24917	24918	24919	rays	a baseball player swinging a bat at a ball streetcar	1
3970	3971	3972	runway airliner 6 	a clock on a pole with a clock on it airliner	1
49379	49380	49381	cm	a table with a bunch of food in it	0
10764	10765	10766	hand	a man holding an umbrella in a city street	0
24048	24049	24050	single	a street sign with a sign on the side of it	0
27743	27744	27745	825	a brown cow standing next to a wooden fence parachute	1
2560	2561	2562	athletic field outdoor racket ra	a man holding a tennis racquet on a tennis court racket	1
21778	21779	21780	er	a red and white bus parked on a city street	0
30127	30128	30129	17:50	a television screen with a television screen tv and a television screen letter	1
4814	4815	4816	snowfield alp morning 	a suitcase is sitting on a wooden floor alp	1
37060	37061	37062	nr	a pizza sitting on top of a wooden table	0
47601	47602	47603	eds	a train station with a train on the platform	0
